Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> tom thought mary was probably about thirty . <end>, <start> tom pensait que mary avait probablement la trentaine . <end>,tom pensait que mary etait probablement en trente ans . 
 <start> would you like to give it a try ? <end>, <start> aimerais tu l essayer ? <end>,aimeriez vous essayer ? 
" <start> you weren t married for long , were you ? <end>"," <start> tu n as pas ete mariee longtemps , si ? <end>","tu n etais pas marie longtemps , si ? "
 <start> call me this evening . <end>, <start> appelle moi ce soir . <end>,appelle moi ce soir ! 
 <start> do you mind if i turn off the ac ? <end>, <start> vois tu un inconvenient a ce que je coupe le courant ? <end>,voyez vous un inconvenient a ce que j eteigne le courant ? 
 <start> i wish i could go to the party with you . <end>, <start> je voudrais pouvoir aller a la fete avec toi . <end>,j aimerais pouvoir aller a la fete avec toi . 
 <start> the government was obliged to make changes in its foreign policy . <end>, <start> le gouvernement etait dans l obligation de modifier sa politique exterieure . <end>,le gouvernement fut accroche a faire des changements dans sa politique etrangere . 
 <start> when is good for you ? <end>, <start> quand cela te convient il ? <end>,quand vous convient il ? 
 <start> do you have an airplane ticket back home ? <end>, <start> disposez vous d un billet d avion retour chez vous ? <end>,avez vous un billet d avion retour chez vous ? 
 <start> can you tell me what you re doing here ? <end>, <start> peux tu me dire ce que tu fais ici ? <end>,peux tu me dire ce que tu fais ici ? 
 <start> catch me if you can . <end>, <start> attrape moi si tu peux . <end>,attrape moi si tu le peux ! 
 <start> i can t tell you how much i appreciate your help . <end>, <start> je ne peux pas te dire combien j apprecie ton aide . <end>,je ne peux pas vous dire combien je vous suis reconnaissant pour votre aide . 
 <start> you look tired . <end>, <start> tu as l air fatigue . <end>,tu parais fatigue . 
 <start> don t laugh . <end>, <start> ne ris pas . <end>,ne ris pas . 
 <start> tom can t see anything without his glasses . <end>, <start> tom ne voit rien sans ses lunettes . <end>,tom ne voit rien sans ses lunettes . 
 <start> i don t like your smile . <end>, <start> je n aime pas votre sourire . <end>,je n aime pas ton sourire . 
 <start> i want answers to my questions . <end>, <start> je veux des reponses a mes questions . <end>,je veux des reponses a mes questions . 
 <start> i need a good pair of sunglasses . <end>, <start> j ai besoin d une bonne paire de lunettes de soleil . <end>,j ai besoin d une bonne paire de lunettes de soleil . 
 <start> i don t think anyone noticed what we did . <end>, <start> je ne pense pas que quiconque ait remarque ce que nous avons fait . <end>,je ne pense pas que quiconque ait remarque ce que nous avons fait . 
 <start> i want to end this . <end>, <start> je veux terminer ceci . <end>,je veux terminer ca . 
 <start> he has the ability to do the work . <end>, <start> il a la capacite d accomplir le travail . <end>,il a la possibilite de faire le travail . 
 <start> i m not as afraid of snakes as i used to be . <end>, <start> je n ai pas autant peur des serpents qu avant . <end>,je n ai pas autant des serpents qu avant . 
 <start> he drowned while swimming in the river . <end>, <start> il s est noye en nageant dans la riviere . <end>,il s est noye en nageant dans la riviere . 
 <start> i should ve known it was a waste of time . <end>, <start> j aurais du savoir que c etait une perte de temps . <end>,j aurais du savoir que c etait une perte de temps . 
 <start> i owe my success to you . <end>, <start> je vous dois tout mon succes . <end>,je te dois mon succes . 
 <start> this book is too difficult to read in a week . <end>, <start> ce livre est trop difficile a lire en une semaine . <end>,ce livre est trop difficile a lire en une semaine . 
 <start> she misses her family a lot . <end>, <start> sa famille lui manque beaucoup . <end>,sa famille lui manque terriblement . 
 <start> what s the most interesting place you ve ever visited ? <end>, <start> quel est l endroit le plus interessant que vous ayez jamais visite ? <end>,quel est le endroit la plus interessante que tu aies jamais visite ? 
 <start> there s no minimum wage here . <end>," <start> il n y a pas de salaire minimum , ici . <end>","il n y a pas de salaire minimum , ici . "
 <start> we want to measure your blood pressure . <end>, <start> nous souhaitons mesurer votre tension arterielle . <end>,nous voulons la pression sanguine . 
 <start> my friend helped me . <end>, <start> mon amie m a aidee . <end>,mon ami m a aidee . 
 <start> make your bed . <end>, <start> fais ton lit ! <end>,faites votre lit ! 
 <start> this shot will help numb the pain . <end>, <start> cette injection aidera a attenuer la douleur . <end>,cette injection aidera a attenuer la douleur . 
 <start> will you give it to me ? <end>, <start> me le donneras tu ? <end>,me le donneras tu ? 
 <start> she attended the meeting . <end>, <start> elle etait presente a la reunion . <end>,elle a assiste a la reunion . 
 <start> going out in this rain is out of the question . <end>, <start> il est hors de question de sortir sous cette pluie . <end>,il est hors de question de sortir sous cette pluie . 
 <start> she volunteered to go to the meeting with him . <end>, <start> elle offrit d aller a la reunion avec lui . <end>,elle se porta volontaire pour se rendre a la reunion avec lui . 
 <start> would you like a cup of tea ? <end>, <start> voudriez vous une tasse de the ? <end>,voudrais tu une tasse de the ? 
 <start> be careful or you ll strip the gears . <end>, <start> faites gaffe ou vous allez abimer la boite de vitesse ! <end>,soyez prudente ou vous allez abimer la boite . 
 <start> the book is white . <end>, <start> le livre est blanc . <end>,le livre est blanc . 
 <start> i haven t seen them anywhere . <end>, <start> je ne les ai vus nulle part . <end>,je ne les ai vus nulle part . 
 <start> tell me the truth . <end>, <start> dites moi la verite . <end>,dites moi la verite . 
 <start> i tried not to stare . <end>, <start> j ai essaye de ne pas regarder avec insistance . <end>,j ai essaye de ne pas regarder avec insistance . 
 <start> they live in a rented house . <end>, <start> ils habitent dans une maison louee . <end>,ils vivent dans une maison de location . 
 <start> i listen to the radio every night . <end>, <start> tous les soirs j ecoute la radio . <end>,j ecoute la radio chaque soir . 
 <start> the priest s cassock billowed gently in the wind . <end>, <start> la soutane du pretre gonflait doucement au vent . <end>,la soutane du pretre gonflait doucement au vent . 
 <start> i think you did great . <end>, <start> je pense que vous avez excelle . <end>,je pense que tu as excelle . 
 <start> did you telephone him ? <end>, <start> lui avez vous telephone ? <end>,lui avez vous telephone ? 
 <start> is it any warmer inside ? <end>, <start> fait il le moins du monde plus chaud a l interieur ? <end>,est ce qu il fait mieux a l interieur ? 
 <start> the children were left to fend for themselves . <end>, <start> les enfants furent laisses a eux memes . <end>,les enfants furent laisses a eux memes . 
 <start> most japanese eat rice every day . <end>, <start> la plupart des japonais mangent du riz tous les jours . <end>,la plupart des japonais mangent du riz tous les jours . 
 <start> they can t all be bad . <end>, <start> elles ne peuvent pas toutes etre mauvaises . <end>,elles ne peuvent pas etre mauvaises . 
 <start> i built it . <end>, <start> je l ai construite . <end>,je l ai construit . 
 <start> what did you do on your vacation ? <end>, <start> qu as tu fait de tes vacances ? <end>,qu avez vous fait de vos vacances ? 
 <start> don t be scared . <end>, <start> n ayez pas peur . <end>,n aie pas peur . 
" <start> as soon as she opened the door , a cat ran out . <end>"," <start> aussitot qu elle ouvrit la porte , un chat s echappa . <end>","des qu elle ouvrit la porte , un chat s echappa . "
 <start> we re going to have to work together . <end>, <start> nous allons devoir travailler ensemble . <end>,nous allons devoir travailler ensemble . 
" <start> people who will lie for you , will lie to you . <end>"," <start> les gens qui mentiront pour vous , vous mentiront . <end>","les gens qui mentiront pour vous , vous mentiront . "
 <start> tom was one of the survivors . <end>, <start> tom etait l un des survivants . <end>,tom fut un des survivants . 
 <start> you can stay in the extra bedroom if you want . <end>," <start> tu peux rester dans la chambre supplementaire , si tu veux . <end>","tu peux rester dans la chambre supplementaire , si tu veux . "
 <start> i m sorry that you ve been badly injured . <end>, <start> je suis desole que vous ayez ete gravement blesse . <end>,je suis desolee que vous avez ete gravement blessee . 
 <start> i don t know how to do that . <end>, <start> j ignore comment le faire . <end>,j ignore comment faire ca . 
 <start> are you just going to stand there all day ? <end>, <start> est ce que tu vas juste rester la debout toute la journee ? <end>,allez vous juste rester la debout tous les jours ? 
 <start> you re too loud . <end>, <start> vous etes trop bruyant . <end>,vous etes trop bruyants . 
 <start> i remember mentioning it once or twice . <end>, <start> je me rappelle l avoir mentionne a une ou deux reprises . <end>,je me rappelle l avoir mentionne a une ou deux reprises . 
 <start> someone cleaned my room while i was gone . <end>, <start> quelqu un nettoya ma chambre pendant que j etais partie . <end>,quelqu un nettoya ma chambre tandis que j etais parti . 
 <start> stop me if you ve heard this one . <end>, <start> arrete moi si tu as deja entendu celle la . <end>,arretez moi si vous avez deja entendu celle la . 
 <start> i think we ve seen enough . <end>, <start> je pense que nous en avons assez vu . <end>,je pense que nous en avons assez vu . 
 <start> i know tom is finished . <end>, <start> je sais que c en est fini pour tom . <end>,je sais que tom est fini . 
 <start> what actually happened ? <end>," <start> que s est il produit , en realite ? <end>",qu est ce qui est arrive ? 
 <start> how much does she spend per month ? <end>, <start> combien depense t elle par mois ? <end>,combien depense t elle par mois ? 
 <start> i don t have to listen to this . <end>, <start> je n ai pas a ecouter ca . <end>,je n ai pas a ecouter ca . 
 <start> what s your favorite pastime ? <end>, <start> quel est votre passe temps prefere ? <end>,quel est ton passe temps prefere ? 
 <start> i love talking to you . <end>, <start> j adore m entretenir avec vous . <end>,j adore m entretenir avec toi . 
 <start> do you mind if i stay here ? <end>, <start> vois tu un inconvenient a ce que je reste ici ? <end>,voyez vous un inconvenient a ce que je reste ici ? 
 <start> we have to bring our teaching methods up to date . <end>, <start> nous devons mettre a jour notre methode pedagogique . <end>,nous devons apporter nos methodes canadiens de sortir . 
 <start> he missed the deadline . <end>, <start> il a manque la date limite . <end>,il a manque la date limite . 
 <start> it may possibly be fine tomorrow . <end>, <start> le temps peut etre beau demain . <end>,ca peut mieux se couter demain . 
 <start> i made these boxes myself . <end>, <start> j ai fait ces boites par moi meme . <end>,j ai fait ces boites par moi meme . 
