Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> i m not sure what happened . <end>, <start> je ne suis pas sure de ce qui s est passe . <end>,je ne suis pas sure de ce qui est arrive . 
 <start> we re in love . <end>, <start> nous nous aimons . <end>,nous sommes amoureuses . 
 <start> they adore tom . <end>, <start> elles adorent tom . <end>,ils adorent tom . 
 <start> are you going to buy that ? <end>, <start> allez vous acheter cela ? <end>,vas tu acheter ca ? 
 <start> are you a typist ? <end>, <start> etes vous dactylo ? <end>,etes vous dactylo ? 
 <start> the building is on fire . <end>, <start> le batiment est en feu . <end>,le batiment est en feu . 
 <start> you can t cancel the meeting . <end>, <start> tu ne peux pas annuler la reunion . <end>,tu ne peux pas annuler la reunion . 
 <start> i think i ve forgotten something . <end>, <start> je pense avoir oublie quelque chose . <end>,je pense que j ai oublie quelque chose . 
 <start> we were just about to leave when she telephoned . <end>, <start> nous etions sur le point de partir quand elle a telephone . <end>,nous etions sur le point de partir quand elle decrocha . 
 <start> i ll meet you at the usual place . <end>, <start> je vous retrouverai a l endroit habituel . <end>,je te rejoindrai a l endroit habituel . 
 <start> i nearly blacked out . <end>, <start> j ai presque perdu la memoire . <end>,j ai presque perdu la memoire . 
 <start> show me what s in your pocket . <end>, <start> fais moi voir ce qu il y a dans ta poche . <end>,montrez moi ce qui dans la poche . 
 <start> you get out only what you put in . <end>, <start> vous n en ressortez que ce que vous y avez mis . <end>,tu n en ressors que ce que tu y as mis . 
 <start> this painting is attributed to monet . <end>, <start> ce tableau est attribue a monet . <end>,ce tableau est attribue a monet . 
 <start> what is he after ? <end>, <start> qu est ce qu il espere ? <end>,qu est ce qu il espere ? 
 <start> tom isn t on facebook . <end>, <start> tom n est pas sur facebook . <end>,tom ne se trouve pas facebook . 
 <start> i ll send flowers . <end>, <start> j enverrai des fleurs . <end>,je enverrai des fleurs . 
 <start> don t be so impatient . <end>, <start> ne soyez pas tellement impatientes ! <end>,ne sois pas si impatient ! 
 <start> we could crash . <end>, <start> nous pourrions nous ecraser . <end>,nous pourrions voler . 
 <start> she bears an uncanny resemblance to marilyn monroe . <end>, <start> elle a une troublante ressemblance avec marilyn monroe . <end>,elle a une troublante ressemblance avec marilyn monroe . 
" <start> if you tell a lie enough times , you begin to believe it . <end>"," <start> si vous racontez un mensonge suffisamment de fois , vous vous mettez a le croire . <end>","si tu racontes un mensonge suffisamment de fois , on commence a le croire . "
 <start> you can t be too careful in situations like this . <end>, <start> on ne saurait etre trop prudent dans de telles situations . <end>,on ne peut pas etre trop prudent dans de telles situations . 
 <start> i need to go . <end>, <start> je dois m en aller . <end>,il me faut m en aller . 
 <start> she managed to drive a car . <end>, <start> elle se debrouilla pour conduire une voiture . <end>,elle se menagea pour conduire une voiture . 
 <start> i don t have the money to do that . <end>, <start> je ne dispose pas de l argent pour le faire . <end>,je n ai pas l argent pour faire ca . 
 <start> he has overcome many obstacles . <end>, <start> il a surmonte de nombreux obstacles . <end>,il a surmonte de nombreux obstacles . 
" <start> if it had not been for his help , i would have failed . <end>"," <start> s il ne m avait pas aidee , j aurais echoue . <end>","s il n y avait pas son aide , j aurais echoue . "
 <start> i think we have a problem here . <end>, <start> je pense que nous avons un probleme ici . <end>,je pense que nous avons un probleme ici . 
 <start> i m illiterate . <end>, <start> je suis analphabete . <end>,je suis analphabete . 
 <start> tom has been smiling all day . <end>, <start> tom a souri toute la journee . <end>,tom a souri toute la journee . 
 <start> my brother is still sleeping . <end>, <start> mon frere dort toujours . <end>,mon frere est toujours en train de dormir . 
 <start> tom lives in a cave . <end>, <start> tom vit dans une grotte . <end>,tom vit dans une caverne . 
 <start> i wish i had a camera . <end>, <start> j aimerais disposer d un appareil photo . <end>,j aimerais disposer d un appareil photo . 
 <start> what s the idea ? <end>, <start> quelle est l idee ? <end>,quelle est l idee ? 
 <start> i appreciate your situation . <end>, <start> je me rends compte de votre situation . <end>,j apprecie votre situation . 
 <start> what a lovely day ! <end>, <start> quelle journee delicieuse . <end>,quelle belle journee ! 
 <start> we agree on this point . <end>, <start> nous sommes d accord sur ce point . <end>,nous sommes d accord sur ce point . 
 <start> i play the piano . <end>, <start> je joue du piano . <end>,je joue du piano . 
 <start> you should smoke less . <end>, <start> tu devrais moins fumer . <end>,vous devriez fumer en moins . 
 <start> that s what s supposed to happen . <end>, <start> c est ce qui est cense se produire . <end>,c est ce qui est cense se produire . 
 <start> we can t be the only two people who re late . <end>, <start> nous ne pouvons etre les deux seules personnes a etre en retard . <end>,nous ne pouvons etre les deux deux personnes qui sont en retard . 
 <start> i m a citizen of the world . <end>, <start> je suis un citoyen du monde . <end>,je suis un citoyen du monde . 
 <start> i suppose anything s possible . <end>, <start> je suppose que n importe quoi est possible . <end>,je pense que n importe quoi est possible . 
 <start> what are you cooking ? <end>, <start> que cuisines tu ? <end>,qu es tu en train de cuisiner ? 
 <start> he is very mean to me . <end>, <start> il est tres mechant avec moi . <end>,il est tres mechant avec moi . 
 <start> have you finished it ? <end>, <start> l avez vous termine ? <end>,l avez vous termine ? 
 <start> why wouldn t you let me go to tom s party ? <end>, <start> pourquoi ne me laisserais tu pas aller a la fete de tom ? <end>,pourquoi ne me laissez vous pas aller a la fete de tom ? 
 <start> i am not a teacher . <end>, <start> je ne suis pas enseignant . <end>,je ne suis pas un enseignant . 
 <start> i don t know which button to push . <end>, <start> je ne sais pas sur quel bouton appuyer . <end>,je ne sais pas dans quel bouton d appuyer . 
 <start> is there a clothing store near here ? <end>," <start> y a t il un magasin de vetements , pres d ici ? <end>",y a t il un epicerie a proximite ? 
 <start> it s not like it used to be . <end>, <start> ce n est pas comme c etait . <end>,ce n est pas comme il etait . 
 <start> do you like to drink beer ? <end>, <start> aimez vous la biere ? <end>,aimes tu de la biere ? 
 <start> they have black hair . <end>, <start> ils sont bruns . <end>,ils sont bruns . 
 <start> he clearly stated that point . <end>, <start> il a clairement enonce ce point . <end>,il a ete explicite sur ce point . 
 <start> you re all alone . <end>, <start> vous etes tous seuls . <end>,tu es tout seul . 
 <start> do you own research . <end>, <start> conduis tes propres investigations ! <end>,conduisez vos propres investigations ! 
 <start> fill in the blanks with suitable words . <end>, <start> remplissez les blancs par des mots appropries . <end>,remplissez les espaces avec les mots . 
 <start> did you talk about your hobby ? <end>, <start> avez vous parle de votre passe temps ? <end>,avez vous parle de votre passe temps ? 
 <start> how many hours is the flight ? <end>, <start> combien d heures dure le vol ? <end>,combien de heures dure le vol ? 
 <start> i like to be here . <end>, <start> j aime etre ici . <end>,j aime etre ici . 
 <start> do you know how many there are ? <end>, <start> savez vous combien il y en a ? <end>,savez vous combien il y en a ? 
 <start> she forced him to eat spinach . <end>, <start> elle le forca a manger des epinards . <end>,elle le forca a manger des epinards . 
 <start> they lost again . <end>, <start> elles ont perdu a nouveau . <end>,ils ont perdu a nouveau . 
 <start> she always keeps her promises . <end>, <start> elle tient toujours ses promesses . <end>,elle tient toujours ses promesses . 
 <start> what is the cat up to ? <end>, <start> qu est ce que le chat a en tete ? <end>,quel est le chat ? 
 <start> were you shot at ? <end>, <start> t a t on tire dessus ? <end>,vous a t on tire dessus ? 
 <start> are these the glasses you re looking for ? <end>, <start> sont ce la les verres que tu cherches ? <end>,est ce que c est les verres que tu cherches ? 
 <start> she was more beautiful than all of the others . <end>, <start> elle etait plus belle que tous les autres . <end>,elle etait plus belle que tous les autres . 
 <start> it s easy to see why . <end>, <start> il est facile de voir pourquoi . <end>,il est facile de voir pourquoi . 
 <start> i ll understand if you don t want to go there with me . <end>, <start> je comprendrai si vous ne voulez pas y aller avec moi . <end>,je comprendrai si tu ne veux pas y aller avec moi . 
 <start> we don t know much about tom . <end>, <start> nous n en savons pas beaucoup sur tom . <end>,nous ne savons pas grand chose a tom . 
 <start> are you coming in or not ? <end>, <start> entrez vous ou pas ? <end>,entrez vous ou pas ? 
 <start> you need to be more careful from now on . <end>," <start> vous devez etre plus prudent , desormais . <end>","il vous faut etre plus prudent , desormais . "
 <start> that s all i have . <end>, <start> c est tout ce que j ai . <end>,c est tout ce que j ai . 
 <start> she won t give up easily . <end>, <start> elle n abandonnera pas facilement . <end>,elle ne cedera pas . 
 <start> did you get everything ready for tomorrow ? <end>, <start> as tu tout prepare pour demain ? <end>,avez vous tout prepare pour demain ? 
 <start> this plant is good to eat . <end>, <start> cette plante est consommable . <end>,cette plante est consommable . 
 <start> who s going to eat all that ? <end>, <start> qui mangera tout cela ? <end>,qui va manger tout ca ? 
 <start> i don t think they heard us . <end>, <start> je ne pense pas qu ils nous aient entendus . <end>,je ne pense pas qu ils nous ont entendues . 
 <start> i m going with tom . <end>, <start> je vais avec tom . <end>,je vais avec tom . 
 <start> eat your spinach . <end>, <start> mangez vos epinards ! <end>,mange tes epinards ! 
 <start> have you gone mad ? <end>, <start> etes vous devenues folles ? <end>,etes vous devenues folles ? 
" <start> hurry up , girls . <end>"," <start> on se depeche , les filles ! <end>","depeche toi , les filles ! "
 <start> i can t thank you enough . <end>, <start> je ne peux pas te remercier assez . <end>,je ne saurais vous remercier assez . 
 <start> i like this book . <end>, <start> j aime cet ouvrage . <end>,j aime ce livre . 
 <start> when will we arrive in tokyo ? <end>, <start> quand arriverons nous a tokyo ? <end>,quand arriverons nous a tokyo ? 
 <start> that s all that matters now . <end>, <start> c est tout ce qui compte maintenant . <end>,c est tout ce qui compte maintenant . 
 <start> what are you going to do tonight ? <end>, <start> qu est ce que tu vas faire ce soir ? <end>,qu allez vous faire ce soir ? 
 <start> she abstains from drinking . <end>, <start> elle s abstient de boire . <end>,elle s abstient de boire . 
