Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> i don t think anyone really expected you to help . <end>, <start> je ne pense pas que quiconque ne s attendait a ce que vous donniez un coup de main . <end>,je ne pense pas que quiconque ne s attendait a ce que tu donnes un coup de main . 
 <start> i feel a little awkward . <end>, <start> je me sens quelque peu maladroit . <end>,je me sens quelque peu maladroite . 
 <start> i can t wait to leave this place . <end>, <start> j ai hate de quitter cet endroit . <end>,j ai hate de quitter cet endroit . 
 <start> i finally found out what had been causing the pain in my leg . <end>, <start> j ai enfin trouve ce qui causait la douleur dans ma jambe . <end>,j ai enfin decouvert ce qui causait la douleur dans ma jambe . 
 <start> i think it s cruel to keep a cat inside . <end>, <start> je pense qu il est cruel de garder un chat a l interieur . <end>,je pense qu il est cruel de garder un chat a l interieur . 
 <start> she disliked him . <end>, <start> elle eprouvait pour lui une aversion . <end>,elle ne l aimait pas . 
 <start> i love jokes about animals . <end>, <start> j adore les blagues sur les animaux . <end>,j adore les blagues sur les animaux . 
 <start> i nailed it . <end>, <start> j ai mis la main dessus . <end>,j ai mis la main dessus . 
 <start> i love your house . <end>, <start> j adore votre maison . <end>,j adore ta maison . 
 <start> pink is for girls . <end>," <start> le rose , c est pour les filles . <end>",le rose est pour ainsi . 
 <start> have a good look at this picture . <end>, <start> regardez bien cette photo . <end>,regardez cette photo . 
 <start> she looked at a few dresses and picked the most expensive one . <end>, <start> elle regarda quelques robes et choisit la plus chere . <end>,elle regarda quelques robes et choisit la plus onereuse . 
 <start> i just want you to be ok . <end>, <start> je veux simplement que vous soyez bien . <end>,je veux juste que tu sois sain et sauf . 
 <start> would you like to play with us ? <end>, <start> voudrais tu jouer avec nous ? <end>,aimeriez vous jouer avec nous ? 
 <start> what is wrong with him ? <end>, <start> qu est ce qui ne va pas avec lui ? <end>,qu est ce qui ne va pas avec lui ? 
 <start> what s that stain ? <end>, <start> qu est cette tache ? <end>,quelle est cette tache ? 
 <start> is there anything in this box ? <end>, <start> y a t il quelque chose dans cette boite ? <end>,y a t il quelque chose dans cette boite ? 
 <start> tom is obsessed with power and money . <end>, <start> tom est obsede par le pouvoir et l argent . <end>,tom est obsede par le pouvoir et l argent . 
 <start> i don t think you really want to know . <end>, <start> je ne pense pas que tu veuilles vraiment savoir . <end>,je ne pense pas que vous voulez vraiment savoir . 
 <start> what s all this noise ? <end>, <start> quel est tout ce bruit ? <end>,qu est ce tout ce bruit ? 
" <start> if the alarm rings , walk , don t run . <end>"," <start> si l alarme sonne , marchez , ne courez pas . <end>","si l alarme sonne en marche , ne cours pas . "
 <start> do you know us ? <end>, <start> nous connais tu ? <end>,nous connaissez vous ? 
 <start> i wish there were more people like you . <end>, <start> j aimerais qu il y ait davantage de gens comme toi . <end>,j aimerais qu il y ait davantage de gens comme toi . 
 <start> why would i know that ? <end>, <start> pourquoi le saurais je ? <end>,pourquoi saurais je cela ? 
 <start> i know nothing but this . <end>, <start> je ne sais rien d autre . <end>,je ne connais rien d autre . 
 <start> you don t need to thank me . i m here to serve you . <end>, <start> il ne vous est point necessaire de me remercier . je suis ici pour vous servir . <end>,tu n as pas besoin de me remercier . je suis la pour te servir . 
 <start> the train is minutes overdue . <end>, <start> le train a minutes de retard . <end>,le train est minutes de retard . 
 <start> there is nothing i can do to change that . <end>, <start> je ne peux rien faire pour changer ca . <end>,il n y a rien que je puisse faire ca . 
 <start> by hard work we can achieve anything . <end>," <start> si l on s en donne la peine , on peut accomplir n importe quoi . <end>","par notre monde , on peut accomplir n importe quoi que ce soit . "
 <start> tom disappointed me . <end>, <start> tom m a decu . <end>,tom m a decue . 
 <start> i taught my wife how to drive . <end>, <start> j ai appris a conduire a ma femme . <end>,j ai appris a conduire a ma femme . 
 <start> he used to get up early when he was young . <end>, <start> il avait l habitude de se lever de bonne heure quand il etait jeune . <end>,il a pris l habitude de se lever de bonne heure . 
 <start> can you force them to do that ? <end>, <start> pouvez vous les forcer a faire cela ? <end>,peux tu les forcer a faire ca ? 
 <start> there s always hope . <end>, <start> il y a toujours de l espoir . <end>,il y a toujours de l espoir . 
 <start> you don t have to explain . <end>, <start> vous n etes pas forcee de donner des explications . <end>,tu n es pas oblige de fournir des explications . 
 <start> i ll miss your cooking . <end>, <start> ta cuisine me manquera . <end>,votre cuisine va me manquer . 
" <start> you re not from around here , are you ? <end>"," <start> vous n etes pas d ici , n est ce pas ? <end>","vous n etes pas du coin ici , n est ce pas ? "
 <start> it s convenient living so close to the station . <end>, <start> c est pratique d habiter si pres de la station . <end>,c est pratique d habiter si pres de la gare . 
 <start> she gave a cat some milk . <end>, <start> elle a donne du lait a un chat . <end>,elle donna un lait a un chat . 
 <start> the plans for the offensive were secret . <end>, <start> les plans de l offensive etaient secrets . <end>,les plans de l offensive etaient secrets . 
 <start> i appreciate all you ve done . <end>, <start> je suis reconnaissant pour tout ce que vous avez fait . <end>,j apprecie tout ce que tu as fait . 
 <start> have you asked if they want one ? <end>, <start> as tu demande s ils en voulaient une ? <end>,avez vous demande s ils en voulaient un ? 
 <start> have they spotted you ? <end>, <start> t ont ils reperee ? <end>,vous ont ils reperes ? 
 <start> man cannot live without air . <end>, <start> l homme ne pourrait vivre sans air . <end>,l homme ne peut vivre sans air . 
 <start> i am very happy with it . <end>, <start> ca me plait beaucoup . <end>,je suis tres satisfait de ca . 
 <start> you should apologize to her for being rude . <end>, <start> tu devrais t excuser aupres d elle d etre grossier . <end>,tu devrais presenter tes excuses pour son grossier . 
" <start> just at that time , the bus stopped . <end>"," <start> juste a ce moment la , le bus s arreta . <end>",juste a ce moment la le bus s arreta . 
 <start> that child may have been kidnapped on his way home . <end>, <start> cet enfant a pu etre enleve sur le chemin de chez lui . <end>,cet enfant peut avoir ete enleve sur le chemin de chez lui . 
 <start> tom was lucky to find his keys . <end>, <start> tom a eu de la chance de trouver ses clefs . <end>,tom a eu de la chance de trouver ses clefs . 
 <start> the stars are shining . <end>, <start> les etoiles brillent . <end>,les etoiles brillent autour du maire . 
 <start> you re starting to annoy me . <end>, <start> vous commencez a m ennuyer . <end>,tu commences a m ennuyer . 
 <start> half of the world s population lives in cities . <end>, <start> la moitie de la population mondiale vit en ville . <end>,la moitie de la population mondiale vit en ville . 
 <start> she is crying . <end>, <start> elle est en train de pleurer . <end>,elle est en train de pleurer . 
 <start> i thought tom was unemployed . <end>, <start> je pensais que tom etait au chomage . <end>,je pensais que tom etait au chomage . 
 <start> i didn t stop . <end>, <start> je n ai pas cesse . <end>,je n ai pas arrete . 
 <start> this is taking forever . <end>, <start> ca prend des heures . <end>,ca prend une eternite . 
 <start> do you know who that guy is ? <end>, <start> vous savez qui est ce mec ? <end>,savez vous qui est ce type ? 
 <start> the dog barks at all strangers . <end>, <start> le chien aboie apres tous les etrangers . <end>,le chien aboie a tous les inconnus . 
 <start> tom doesn t like basketball . <end>, <start> tom n aime pas le basket . <end>,tom n aime pas moscou . 
 <start> you re telling me . <end>, <start> c est toi qui me le dis . <end>,tu me dis . 
 <start> i asked her to pick me up around four . <end>, <start> je lui ai demande de me prendre vers quatre heures . <end>,je lui ai demande de me prendre a quatre heures . 
 <start> we re not open on thanksgiving . <end>, <start> nous ne sommes pas ouvert pour thanksgiving . <end>,nous sommes pas ouvert pour thanksgiving . 
 <start> i suppose i could wait a little longer . <end>, <start> je suppose que je pourrais attendre un peu plus longtemps . <end>,je pense que je pourrais servir un peu plus longtemps . 
 <start> don t you want to ask me what i want ? <end>, <start> ne veux tu pas me demander ce que je veux ? <end>,ne veux tu pas me demander ce que je veux ? 
 <start> i can t forget his kindness . <end>, <start> je ne peux pas oublier sa gentillesse . <end>,je ne peux pas oublier sa gentillesse . 
 <start> he would sit for hours reading detective stories . <end>, <start> il s assierait des heures a lire des histoires de detectives . <end>,il s assierait des heures a lire des histoires de detectives . 
 <start> don t breathe a word of it to anyone . <end>, <start> n en soufflez mot a quiconque ! <end>,cela ne me dit mot de personne . 
 <start> i don t think it s necessary to do that . <end>, <start> je ne pense pas qu il soit necessaire de faire ca . <end>,je ne pense pas qu il soit necessaire de faire ca . 
 <start> tom had to do some work . <end>, <start> tom avait du travail a faire . <end>,tom a du faire du travail . 
 <start> does anyone see a difference ? <end>, <start> quelqu un voit il une difference ? <end>,quiconque vit il une difference ? 
 <start> tom and mary are both very hungry . <end>, <start> tom et mary ont tous les deux tres faim . <end>,tom et mary ont tous les deux tres faim . 
 <start> why did they hire you ? <end>, <start> pourquoi vous ont elles recrutees ? <end>,pourquoi vous ont ils recrutee ? 
 <start> are you certain about this ? <end>, <start> en es tu certain ? <end>,en es tu sure ? 
 <start> maybe you d better come with us . <end>, <start> vous feriez peut etre mieux de venir avec nous . <end>,peut etre ferais tu mieux de venir avec nous . 
 <start> i ll go wherever you want me to go . <end>, <start> j irai la ou tu veux que j aille . <end>,je vais aller ou tu veux que j aille . 
 <start> you re the only person i know who is qualified for this job . <end>, <start> vous etes la seule personne que je connaisse qui soit qualifiee pour cette mission . <end>,tu es la seule personne que je connaisse qui est qualifiee pour ce travail . 
 <start> nobody asked . <end>, <start> personne n a demande . <end>,personne . 
 <start> you re very clever . <end>, <start> vous etes tres ingenieuse . <end>,tu es fort habile . 
 <start> everything s fine . <end>, <start> tout va bien . <end>,tout va bien . 
